date,symbol,type,entry,sl_pts,tp_pts,atr_sl,outcome,pnl_r,equity,reasons
2025-10-02 15:30:00,US30,BUY,46404.92,61.1,183.2,122.1,LOSS,-3.12,1542.78,bull_trend|above_vwap
2025-10-02 16:30:00,US30,BUY,46423.34,58.4,175.1,116.8,LOSS,-3.09,1527.36,bull_trend|above_vwap
2025-10-02 17:30:00,US30,BUY,46577.6,59.8,179.3,119.5,WIN,9.16,1573.18,bull_trend|above_vwap
2025-10-02 18:30:00,US30,BUY,46552.64,57.2,171.6,114.4,WIN,9.44,1620.37,bull_trend|above_vwap|orb_bull
2025-10-02 19:30:00,US30,BUY,46523.75,55.0,165.0,110.0,LOSS,-3.24,1604.17,bull_trend|above_vwap
2025-10-03 15:30:00,US30,BUY,47018.15,67.0,200.9,133.9,LOSS,-3.21,1588.13,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-03 16:30:00,US30,BUY,46941.7,67.7,203.2,135.5,WIN,9.53,1635.77,bull_trend|above_vwap|orb_bull
2025-10-03 17:30:00,US30,BUY,46881.04,72.4,217.2,144.8,LOSS,-3.27,1619.41,bull_trend|above_vwap
2025-10-03 18:30:00,US30,BUY,46807.36,73.8,221.4,147.6,LOSS,-3.24,1603.22,bull_trend|above_vwap
2025-10-03 19:30:00,US30,BUY,46761.7,74.6,223.8,149.2,LOSS,-3.21,1587.19,bull_trend|above_vwap
2025-10-06 15:30:00,US30,BUY,46656.62,81.5,244.6,163.1,WIN,9.52,1634.8,bull_trend|above_vwap
2025-10-06 16:30:00,US30,BUY,46689.75,81.6,244.8,163.2,LOSS,-3.27,1618.45,bull_trend|above_vwap
2025-10-06 17:30:00,US30,BUY,46705.37,78.0,234.0,156.0,WIN,9.71,1667.01,bull_trend|above_vwap
2025-10-06 18:30:00,US30,BUY,46671.89,78.4,235.2,156.8,LOSS,-3.33,1650.34,bull_trend|above_vwap
2025-10-06 19:30:00,US30,BUY,46693.49,78.9,236.6,157.8,LOSS,-3.3,1633.84,bull_trend|above_vwap
2025-10-08 15:30:00,US30,BUY,46764.66,53.8,161.5,107.6,WIN,9.8,1682.85,bull_trend|above_vwap|orb_bull
2025-10-08 16:30:00,US30,BUY,46738.86,53.1,159.2,106.1,WIN,10.1,1733.34,bull_trend|above_vwap
2025-10-08 17:30:00,US30,BUY,46679.64,54.0,161.9,108.0,LOSS,-3.47,1716.0,bull_trend|above_vwap
2025-10-09 19:30:00,US30,SELL,46361.1,56.1,168.3,112.2,LOSS,-3.43,1698.84,bear_trend|below_vwap|orb_bear
2025-10-10 15:30:00,US30,SELL,45866.77,84.5,253.4,168.9,LOSS,-3.4,1681.85,bear_trend|below_vwap|orb_bear|bos_bear
2025-10-10 16:30:00,US30,SELL,45806.59,90.5,271.5,181.0,LOSS,-3.36,1665.04,bear_trend|below_vwap|orb_bear
2025-10-10 17:30:00,US30,SELL,45797.26,91.7,275.2,183.5,LOSS,-3.33,1648.38,bear_trend|below_vwap|orb_bear
2025-10-10 18:30:00,US30,SELL,45610.46,97.1,291.3,194.2,LOSS,-3.3,1631.9,bear_trend|below_vwap|orb_bear|bos_bear
2025-10-10 19:30:00,US30,SELL,45487.23,103.5,310.5,207.0,LOSS,-3.26,1615.58,bear_trend|below_vwap|orb_bear|bos_bear
2025-10-13 16:30:00,US30,SELL,46041.1,115.1,345.2,230.1,WIN,9.69,1664.05,bear_trend|below_vwap
2025-10-13 17:30:00,US30,BUY,46117.41,115.7,347.1,231.4,WIN,9.98,1713.97,above_vwap
2025-10-14 15:30:00,US30,BUY,46299.86,116.1,348.4,232.2,LOSS,-3.43,1696.83,above_vwap|orb_bull
2025-10-14 16:30:00,US30,BUY,46454.31,114.2,342.5,228.4,LOSS,-3.39,1679.86,above_vwap|orb_bull
2025-10-14 17:30:00,US30,BUY,46466.56,114.2,342.5,228.3,WIN,10.08,1730.26,above_vwap|orb_bull
2025-10-14 18:30:00,US30,BUY,46430.15,109.0,327.0,218.0,LOSS,-3.46,1712.96,above_vwap
2025-10-14 19:30:00,US30,BUY,46270.37,110.1,330.2,220.1,LOSS,-3.43,1695.83,above_vwap
2025-10-15 15:30:00,US30,BUY,46375.64,108.7,326.1,217.4,LOSS,-3.39,1678.87,above_vwap
2025-10-15 17:30:00,US30,BUY,46280.42,120.2,360.5,240.3,LOSS,-3.36,1662.08,above_vwap
2025-10-15 18:30:00,US30,BUY,46287.59,116.8,350.5,233.7,LOSS,-3.32,1645.46,above_vwap
2025-10-16 15:30:00,US30,SELL,46105.33,100.0,300.0,200.0,WIN,9.87,1694.82,bear_trend|below_vwap|orb_bear
2025-10-16 16:30:00,US30,SELL,46169.08,104.2,312.6,208.4,LOSS,-3.39,1677.87,bear_trend|below_vwap|orb_bear
2025-10-16 17:30:00,US30,SELL,45851.2,113.8,341.5,227.7,LOSS,-3.36,1661.1,bear_trend|below_vwap|orb_bear
2025-10-16 18:30:00,US30,SELL,45856.03,119.5,358.6,239.1,LOSS,-3.32,1644.48,bear_trend|below_vwap|orb_bear
2025-10-16 19:30:00,US30,SELL,45955.16,117.5,352.4,234.9,LOSS,-3.29,1628.04,bear_trend|below_vwap|orb_bear
2025-10-17 16:30:00,US30,SELL,46049.89,112.6,337.8,225.2,WIN,9.77,1676.88,bear_trend|below_vwap
2025-10-17 17:30:00,US30,BUY,46250.44,114.0,342.1,228.1,WIN,10.06,1727.19,above_vwap|orb_bull
2025-10-17 18:30:00,US30,BUY,46283.88,114.7,344.0,229.4,LOSS,-3.45,1709.92,above_vwap|orb_bull
2025-10-17 19:30:00,US30,BUY,46183.2,114.3,342.9,228.6,LOSS,-3.42,1692.82,above_vwap
2025-10-20 15:30:00,US30,BUY,46599.11,113.0,339.1,226.1,WIN,10.16,1743.6,bull_trend|above_vwap
2025-10-20 16:30:00,US30,BUY,46667.27,106.1,318.2,212.1,WIN,10.46,1795.91,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-20 17:30:00,US30,BUY,46731.81,95.2,285.7,190.4,LOSS,-3.59,1777.95,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-20 18:30:00,US30,BUY,46728.37,88.9,266.8,177.9,WIN,10.67,1831.29,bull_trend|above_vwap
2025-10-20 19:30:00,US30,BUY,46703.67,84.4,253.3,168.8,LOSS,-3.66,1812.98,bull_trend|above_vwap|orb_bull
2025-10-21 15:30:00,US30,BUY,47037.73,76.2,228.5,152.3,WIN,10.88,1867.36,bull_trend|above_vwap
2025-10-21 16:30:00,US30,BUY,46982.54,74.3,222.8,148.5,WIN,11.2,1923.39,bull_trend|above_vwap
2025-10-21 17:30:00,US30,BUY,47013.51,68.3,204.8,136.5,LOSS,-3.85,1904.15,bull_trend|above_vwap
2025-10-21 18:30:00,US30,BUY,46977.17,66.7,200.2,133.5,WIN,11.42,1961.28,bull_trend|above_vwap
2025-10-21 19:30:00,US30,BUY,46923.6,66.1,198.4,132.3,WIN,11.77,2020.11,bull_trend|above_vwap
2025-10-22 15:30:00,US30,BUY,46730.62,61.4,184.2,122.8,WIN,12.12,2080.72,bull_trend|above_vwap
2025-10-23 16:30:00,US30,BUY,46697.7,65.3,195.8,130.5,WIN,12.48,2143.14,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-10-23 17:30:00,US30,BUY,46769.25,65.5,196.5,131.0,WIN,12.86,2207.43,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-10-23 18:30:00,US30,BUY,46765.26,65.0,195.1,130.1,WIN,13.24,2273.66,bull_trend|below_vwap|orb_bull|rsi_bull_div
2025-10-24 15:30:00,US30,BUY,47275.02,74.3,222.8,148.5,WIN,13.64,2341.87,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-24 16:30:00,US30,BUY,47277.52,67.9,203.7,135.8,WIN,14.05,2412.12,bull_trend|above_vwap
2025-10-24 17:30:00,US30,BUY,47270.4,64.6,193.8,129.2,LOSS,-4.82,2388.0,bull_trend|above_vwap
2025-10-24 18:30:00,US30,BUY,47268.74,62.4,187.3,124.9,LOSS,-4.78,2364.12,bull_trend|above_vwap
2025-10-24 19:30:00,US30,BUY,47205.44,63.2,189.6,126.4,LOSS,-4.73,2340.48,bull_trend|above_vwap
2025-10-27 15:30:00,US30,BUY,47438.01,62.0,185.9,123.9,WIN,14.04,2410.69,bull_trend|above_vwap
2025-10-27 16:30:00,US30,BUY,47408.65,62.3,186.8,124.6,LOSS,-4.82,2386.59,bull_trend|above_vwap
2025-10-27 17:30:00,US30,BUY,47426.25,60.6,181.7,121.1,LOSS,-4.77,2362.72,bull_trend|above_vwap
2025-10-27 18:30:00,US30,BUY,47476.62,60.9,182.7,121.8,LOSS,-4.73,2339.09,bull_trend|above_vwap
2025-10-27 19:30:00,US30,BUY,47542.06,61.7,185.0,123.3,WIN,14.03,2409.27,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-28 15:30:00,US30,BUY,47765.47,57.4,172.3,114.9,WIN,14.46,2481.55,bull_trend|above_vwap
2025-10-28 16:30:00,US30,BUY,47874.15,60.3,180.9,120.6,WIN,14.89,2555.99,bull_trend|above_vwap|orb_bull
2025-10-28 17:30:00,US30,BUY,47896.72,61.7,185.0,123.4,WIN,15.34,2632.67,bull_trend|above_vwap|orb_bull
2025-10-28 18:30:00,US30,BUY,47834.47,63.3,189.8,126.5,LOSS,-5.27,2606.34,bull_trend|above_vwap
2025-10-28 19:30:00,US30,BUY,47709.32,65.1,195.3,130.2,LOSS,-5.21,2580.28,bull_trend|above_vwap
2025-10-29 15:30:00,US30,BUY,47981.24,67.4,202.3,134.9,WIN,15.48,2657.69,bull_trend|above_vwap
2025-10-29 16:30:00,US30,BUY,47874.68,69.4,208.3,138.9,WIN,15.95,2737.42,bull_trend|above_vwap
2025-10-29 17:30:00,US30,BUY,47822.09,71.3,213.8,142.5,LOSS,-5.47,2710.05,bull_trend|above_vwap
2025-10-30 15:30:00,US30,BUY,47870.66,95.5,286.5,191.0,WIN,16.26,2791.35,bull_trend|above_vwap
2025-10-30 16:30:00,US30,BUY,47796.55,94.6,283.9,189.3,LOSS,-5.58,2763.43,bull_trend|above_vwap
2025-10-31 18:30:00,US30,BUY,47673.75,94.7,284.2,189.5,WIN,16.58,2846.34,bull_trend|below_vwap|orb_bull
2025-11-04 17:30:00,US30,SELL,47040.05,92.6,277.7,185.1,LOSS,-5.69,2817.87,bear_trend|below_vwap|orb_bear
2025-11-04 18:30:00,US30,SELL,47070.62,88.0,264.0,176.0,WIN,16.91,2902.41,bear_trend|below_vwap|orb_bear
2025-11-04 19:30:00,US30,SELL,47098.01,87.5,262.5,175.0,LOSS,-5.8,2873.39,bear_trend|below_vwap|orb_bear
2025-11-05 15:30:00,US30,SELL,47126.47,71.0,213.1,142.0,LOSS,-5.75,2844.65,bear_trend|below_vwap|orb_bear
2025-11-05 16:30:00,US30,BUY,47393.18,76.7,230.2,153.5,LOSS,-5.69,2816.21,above_vwap|orb_bull
2025-11-05 17:30:00,US30,BUY,47383.89,77.5,232.5,155.0,LOSS,-5.63,2788.04,above_vwap|orb_bull
2025-11-05 18:30:00,US30,BUY,47375.92,77.6,232.7,155.1,LOSS,-5.58,2760.16,above_vwap
2025-11-05 19:30:00,US30,BUY,47374.44,76.1,228.3,152.2,LOSS,-5.52,2732.56,above_vwap
2025-11-06 15:30:00,US30,SELL,46899.77,82.3,246.8,164.5,LOSS,-5.47,2705.24,bear_trend|below_vwap|orb_bear
2025-11-06 16:30:00,US30,SELL,46832.21,81.5,244.4,163.0,WIN,16.23,2786.39,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-06 17:30:00,US30,SELL,46900.22,82.6,247.8,165.2,LOSS,-5.57,2758.53,bear_trend|below_vwap|orb_bear
2025-11-06 18:30:00,US30,SELL,47068.41,85.6,256.8,171.2,LOSS,-5.52,2730.94,bear_trend|below_vwap|orb_bear
2025-11-07 15:30:00,US30,SELL,46594.64,92.4,277.3,184.9,LOSS,-5.46,2703.63,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-07 16:30:00,US30,SELL,46612.78,88.6,265.9,177.3,LOSS,-5.41,2676.6,bear_trend|below_vwap|orb_bear
2025-11-07 17:30:00,US30,SELL,46709.25,92.2,276.6,184.4,LOSS,-5.35,2649.83,bear_trend|below_vwap|orb_bear
2025-11-07 18:30:00,US30,SELL,46778.58,94.0,282.0,188.0,LOSS,-5.3,2623.33,bear_trend|below_vwap|orb_bear
2025-11-10 16:30:00,US30,BUY,47103.46,95.4,286.2,190.8,WIN,15.74,2702.03,above_vwap
2025-11-10 17:30:00,US30,BUY,47238.88,95.8,287.5,191.7,WIN,16.21,2783.09,above_vwap
2025-11-10 18:30:00,US30,BUY,47340.59,93.5,280.5,187.0,LOSS,-5.57,2755.26,above_vwap|orb_bull
2025-11-10 19:30:00,US30,BUY,47346.43,93.9,281.6,187.7,LOSS,-5.51,2727.71,above_vwap|orb_bull
2025-11-11 15:30:00,US30,BUY,47557.67,81.2,243.5,162.4,WIN,16.37,2809.54,above_vwap|orb_bull|bos_bull
2025-11-11 16:30:00,US30,BUY,47755.09,83.3,250.0,166.6,WIN,16.86,2893.83,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-11 17:30:00,US30,BUY,47903.92,82.6,247.8,165.2,WIN,17.36,2980.64,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-11 18:30:00,US30,BUY,47914.77,81.4,244.1,162.7,WIN,17.88,3070.06,bull_trend|above_vwap|orb_bull
2025-11-11 19:30:00,US30,BUY,47920.62,76.9,230.8,153.9,WIN,18.42,3162.16,bull_trend|above_vwap|orb_bull
2025-11-12 15:30:00,US30,BUY,48261.1,77.7,233.0,155.3,LOSS,-6.32,3130.54,bull_trend|above_vwap
2025-11-12 16:30:00,US30,BUY,48304.2,75.6,226.9,151.3,WIN,18.78,3224.46,bull_trend|above_vwap
2025-11-12 17:30:00,US30,BUY,48307.56,72.9,218.7,145.8,LOSS,-6.45,3192.21,bull_trend|above_vwap
2025-11-12 18:30:00,US30,BUY,48257.6,72.8,218.4,145.6,LOSS,-6.38,3160.29,bull_trend|above_vwap
2025-11-12 19:30:00,US30,BUY,48310.53,72.5,217.4,144.9,LOSS,-6.32,3128.69,bull_trend|above_vwap
2025-11-17 15:30:00,US30,SELL,47037.44,110.3,330.9,220.6,WIN,18.77,3222.55,bear_trend|below_vwap|orb_bear
2025-11-17 16:30:00,US30,SELL,47155.82,108.4,325.2,216.8,LOSS,-6.45,3190.33,bear_trend|below_vwap|orb_bear
2025-11-17 17:30:00,US30,SELL,46920.21,110.3,330.9,220.6,LOSS,-6.38,3158.42,bear_trend|below_vwap|orb_bear
2025-11-17 18:30:00,US30,SELL,46707.91,116.7,350.0,233.3,LOSS,-6.32,3126.84,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-17 19:30:00,US30,SELL,46537.74,117.9,353.8,235.9,LOSS,-6.25,3095.57,bear_trend|below_vwap|orb_bear|bos_bear
2025-11-18 15:30:00,US30,SELL,46195.49,119.5,358.6,239.0,LOSS,-6.19,3064.61,bear_trend|below_vwap|orb_bear
2025-11-18 16:30:00,US30,SELL,45958.12,123.7,371.2,247.5,LOSS,-6.13,3033.97,bear_trend|below_vwap|orb_bear
2025-11-18 17:30:00,US30,SELL,46269.52,131.4,394.1,262.7,WIN,18.2,3124.99,bear_trend|below_vwap|orb_bear
2025-11-18 18:30:00,US30,SELL,46240.8,130.8,392.5,261.7,LOSS,-6.25,3093.74,bear_trend|below_vwap
2025-11-18 19:30:00,US30,SELL,46190.13,131.6,394.9,263.3,WIN,18.56,3186.55,bear_trend|below_vwap|orb_bear
2025-11-19 15:30:00,US30,SELL,45974.34,133.5,400.4,267.0,LOSS,-6.37,3154.68,bear_trend|below_vwap|orb_bear
2025-11-19 16:30:00,US30,SELL,46029.51,135.2,405.7,270.4,LOSS,-6.31,3123.14,bear_trend|below_vwap|orb_bear
2025-11-19 17:30:00,US30,SELL,46052.13,133.7,401.1,267.4,WIN,18.74,3216.83,bear_trend|below_vwap|orb_bear
2025-11-19 18:30:00,US30,SELL,45946.92,131.5,394.5,263.0,LOSS,-6.43,3184.66,bear_trend|below_vwap|orb_bear
2025-11-19 19:30:00,US30,SELL,46151.77,131.8,395.5,263.6,WIN,19.11,3280.2,bear_trend|below_vwap|orb_bear
2025-11-20 16:30:00,US30,SELL,45919.86,152.2,456.6,304.4,LOSS,-6.56,3247.4,bear_trend|below_vwap|orb_bear
2025-11-20 17:30:00,US30,SELL,46032.56,152.0,456.0,304.0,WIN,19.48,3344.82,bear_trend|below_vwap|orb_bear
2025-11-20 18:30:00,US30,SELL,45965.05,157.6,472.8,315.2,LOSS,-6.69,3311.37,bear_trend|below_vwap|orb_bear
2025-11-20 19:30:00,US30,SELL,45943.99,155.9,467.7,311.8,WIN,19.87,3410.71,bear_trend|below_vwap|orb_bear
2025-11-21 15:30:00,US30,SELL,46088.11,160.9,482.8,321.9,LOSS,-6.82,3376.61,bear_trend|above_vwap|orb_bear
2025-11-25 16:30:00,US30,BUY,46980.86,109.5,328.5,219.0,LOSS,-6.75,3342.84,above_vwap|orb_bull|bos_bull
2025-11-25 17:30:00,US30,BUY,47005.16,101.3,303.8,202.5,LOSS,-6.69,3309.41,above_vwap|orb_bull
2025-11-25 18:30:00,US30,BUY,47013.78,91.9,275.7,183.8,LOSS,-6.62,3276.32,above_vwap
2025-11-25 19:30:00,US30,BUY,47085.84,85.8,257.4,171.6,LOSS,-6.55,3243.56,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-26 15:30:00,US30,BUY,47466.3,81.4,244.3,162.9,LOSS,-6.49,3211.12,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-26 16:30:00,US30,BUY,47511.3,80.8,242.4,161.6,WIN,19.27,3307.45,bull_trend|above_vwap|orb_bull|bos_bull
2025-11-26 17:30:00,US30,BUY,47526.58,79.5,238.5,159.0,LOSS,-6.61,3274.38,bull_trend|above_vwap|orb_bull
2025-11-26 18:30:00,US30,BUY,47530.98,80.1,240.2,160.2,WIN,19.65,3372.61,bull_trend|above_vwap
2025-11-26 19:30:00,US30,BUY,47506.83,79.3,237.9,158.6,LOSS,-6.75,3338.88,bull_trend|above_vwap
2025-11-28 15:30:00,US30,BUY,47699.78,67.0,201.0,134.0,WIN,20.03,3439.05,bull_trend|above_vwap|orb_bull
2025-11-28 16:30:00,US30,BUY,47660.56,62.0,186.1,124.1,LOSS,-6.88,3404.66,bull_trend|above_vwap|orb_bull
2025-12-01 15:30:00,US30,BUY,47485.11,75.3,225.9,150.6,LOSS,-6.81,3370.61,bull_trend|above_vwap
2025-12-01 16:30:00,US30,BUY,47486.05,73.7,221.2,147.5,LOSS,-6.74,3336.91,bull_trend|above_vwap
2025-12-01 17:30:00,US30,BUY,47538.16,73.4,220.1,146.7,LOSS,-6.67,3303.54,bull_trend|above_vwap
2025-12-01 18:30:00,US30,BUY,47376.99,69.9,209.8,139.8,LOSS,-6.61,3270.5,bull_trend|above_vwap
2025-12-01 19:30:00,US30,BUY,47389.35,66.6,199.7,133.2,LOSS,-6.54,3237.8,bull_trend|above_vwap
2025-12-02 15:30:00,US30,BUY,47357.62,78.0,234.0,156.0,LOSS,-6.48,3205.42,bull_trend|below_vwap|orb_bull
2025-12-02 16:30:00,US30,BUY,47548.36,82.9,248.6,165.7,LOSS,-6.41,3173.37,bull_trend|above_vwap
2025-12-02 19:30:00,US30,BUY,47551.75,84.8,254.5,169.7,LOSS,-6.35,3141.63,bull_trend|above_vwap
2025-12-03 15:30:00,US30,BUY,47685.99,83.1,249.4,166.2,WIN,18.85,3235.88,bull_trend|above_vwap|orb_bull
2025-12-03 16:30:00,US30,BUY,47790.04,85.2,255.7,170.5,WIN,19.42,3332.96,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-03 17:30:00,US30,BUY,47849.4,84.4,253.3,168.9,WIN,20.0,3432.95,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-03 18:30:00,US30,BUY,47933.8,80.5,241.6,161.1,LOSS,-6.87,3398.62,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-03 19:30:00,US30,BUY,47932.4,80.3,241.0,160.7,LOSS,-6.8,3364.63,bull_trend|above_vwap|orb_bull
2025-12-04 15:30:00,US30,BUY,47861.2,72.9,218.8,145.9,LOSS,-6.73,3330.98,bull_trend|above_vwap
2025-12-04 16:30:00,US30,BUY,47844.81,69.3,208.0,138.7,LOSS,-6.66,3297.68,bull_trend|above_vwap
2025-12-04 17:30:00,US30,BUY,47933.74,64.9,194.7,129.8,WIN,19.79,3396.61,bull_trend|above_vwap
2025-12-04 18:30:00,US30,BUY,47745.62,67.6,202.9,135.3,LOSS,-6.79,3362.64,bull_trend|above_vwap
2025-12-04 19:30:00,US30,BUY,47762.08,68.4,205.2,136.8,LOSS,-6.73,3329.01,bull_trend|above_vwap
2025-12-05 15:30:00,US30,BUY,47957.89,67.6,202.9,135.3,WIN,19.97,3428.88,bull_trend|above_vwap
2025-12-05 16:30:00,US30,BUY,47919.4,65.6,196.7,131.2,WIN,20.57,3531.75,bull_trend|above_vwap
2025-12-05 17:30:00,US30,BUY,48032.36,69.2,207.6,138.4,WIN,21.19,3637.7,bull_trend|above_vwap
2025-12-05 18:30:00,US30,BUY,47991.03,69.1,207.3,138.2,WIN,21.83,3746.83,bull_trend|above_vwap
2025-12-05 19:30:00,US30,BUY,47977.17,69.2,207.5,138.3,WIN,22.48,3859.24,bull_trend|above_vwap
2025-12-09 15:30:00,US30,BUY,47876.54,62.6,187.7,125.1,LOSS,-7.72,3820.65,bull_trend|above_vwap
2025-12-10 15:30:00,US30,BUY,47798.82,68.9,206.6,137.7,LOSS,-7.64,3782.44,bull_trend|above_vwap
2025-12-10 16:30:00,US30,BUY,47764.11,66.4,199.1,132.7,LOSS,-7.56,3744.62,bull_trend|above_vwap
2025-12-10 17:30:00,US30,BUY,47750.72,64.9,194.8,129.9,LOSS,-7.49,3707.17,bull_trend|above_vwap
2025-12-10 18:30:00,US30,BUY,47815.41,69.9,209.6,139.7,LOSS,-7.41,3670.1,bull_trend|above_vwap|orb_bull
2025-12-10 19:30:00,US30,BUY,48128.4,80.9,242.8,161.9,LOSS,-7.34,3633.4,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-11 15:30:00,US30,BUY,48509.28,92.1,276.4,184.2,LOSS,-7.27,3597.06,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-11 16:30:00,US30,BUY,48687.88,93.9,281.6,187.8,LOSS,-7.19,3561.09,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-11 17:30:00,US30,BUY,48657.41,90.5,271.5,181.0,WIN,21.37,3667.92,bull_trend|above_vwap
2025-12-11 18:30:00,US30,BUY,48688.9,89.1,267.3,178.2,LOSS,-7.34,3631.25,bull_trend|above_vwap
2025-12-11 19:30:00,US30,BUY,48715.73,89.5,268.6,179.0,LOSS,-7.26,3594.93,bull_trend|above_vwap|orb_bull
2025-12-12 15:30:00,US30,BUY,48471.34,94.6,283.8,189.2,LOSS,-7.19,3558.98,bull_trend|above_vwap
2025-12-12 16:30:00,US30,BUY,48470.0,100.7,302.2,201.5,WIN,21.35,3665.75,bull_trend|above_vwap
2025-12-12 17:30:00,US30,BUY,48560.14,103.3,309.9,206.6,LOSS,-7.33,3629.1,bull_trend|above_vwap
2025-12-12 18:30:00,US30,BUY,48458.3,100.0,299.9,199.9,LOSS,-7.26,3592.8,bull_trend|above_vwap
2025-12-12 19:30:00,US30,BUY,48446.39,89.7,269.0,179.3,WIN,21.56,3700.59,bull_trend|above_vwap
2025-12-15 15:30:00,US30,BUY,48475.11,84.8,254.4,169.6,LOSS,-7.4,3663.58,bull_trend|above_vwap
2025-12-15 18:30:00,US30,BUY,48380.16,86.2,258.5,172.3,LOSS,-7.33,3626.95,bull_trend|below_vwap|rsi_bull_div
2025-12-18 15:30:00,US30,BUY,48299.2,89.1,267.4,178.3,WIN,21.76,3735.76,bull_trend|above_vwap|orb_bull
2025-12-19 15:30:00,US30,BUY,48257.68,99.6,298.8,199.2,LOSS,-7.47,3698.4,bull_trend|above_vwap
2025-12-19 16:30:00,US30,BUY,48251.64,97.5,292.5,195.0,LOSS,-7.4,3661.41,bull_trend|above_vwap
2025-12-19 17:30:00,US30,BUY,48267.16,94.8,284.4,189.6,WIN,21.97,3771.26,bull_trend|above_vwap
2025-12-19 18:30:00,US30,BUY,48237.22,95.1,285.3,190.2,LOSS,-7.54,3733.54,bull_trend|above_vwap
2025-12-19 19:30:00,US30,BUY,48142.98,96.6,289.7,193.2,LOSS,-7.47,3696.21,above_vwap
2025-12-22 15:30:00,US30,BUY,48372.43,89.1,267.4,178.3,WIN,22.18,3807.09,bull_trend|above_vwap|orb_bull
2025-12-22 16:30:00,US30,BUY,48381.57,73.7,221.0,147.3,LOSS,-7.61,3769.02,bull_trend|above_vwap
2025-12-22 17:30:00,US30,BUY,48391.11,67.9,203.6,135.7,LOSS,-7.54,3731.33,bull_trend|above_vwap|orb_bull
2025-12-22 18:30:00,US30,BUY,48374.37,63.0,188.9,125.9,WIN,22.39,3843.27,bull_trend|above_vwap
2025-12-22 19:30:00,US30,BUY,48382.26,58.9,176.7,117.8,LOSS,-7.69,3804.84,bull_trend|above_vwap
2025-12-23 15:30:00,US30,BUY,48411.2,48.9,146.6,97.8,LOSS,-7.61,3766.79,bull_trend|above_vwap|orb_bull
2025-12-23 16:30:00,US30,BUY,48451.69,48.4,145.3,96.9,WIN,22.6,3879.8,bull_trend|above_vwap|orb_bull
2025-12-23 17:30:00,US30,BUY,48507.24,49.2,147.7,98.4,LOSS,-7.76,3841.0,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-23 18:30:00,US30,BUY,48475.13,48.3,144.9,96.6,WIN,23.05,3956.23,bull_trend|above_vwap|orb_bull
2025-12-23 19:30:00,US30,BUY,48438.46,45.7,137.0,91.3,LOSS,-7.91,3916.67,bull_trend|above_vwap
2025-12-24 15:30:00,US30,BUY,48686.31,41.3,123.9,82.6,LOSS,-7.83,3877.5,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-24 16:30:00,US30,BUY,48738.97,41.4,124.2,82.8,LOSS,-7.75,3838.72,bull_trend|above_vwap|orb_bull|bos_bull
2025-12-26 15:30:00,US30,BUY,48681.13,44.4,133.3,88.9,WIN,23.03,3953.89,bull_trend|above_vwap
2025-12-26 16:30:00,US30,BUY,48678.55,45.4,136.3,90.8,LOSS,-7.91,3914.35,bull_trend|above_vwap
2025-12-26 17:30:00,US30,BUY,48614.24,47.3,142.0,94.7,WIN,23.49,4031.78,bull_trend|above_vwap
